hip,dist,x0,y0,z0,mag,absmag,vx,vy,vz,spect
3760.0,181.9709,176.504,37.751,23.122,5.92,-0.38,-1.936363439809873e-05,9.615853619315694e-05,4.102014237391677e-06,G
3762.0,268.2042,214.104,45.826,-154.897,9.65,2.508,-3.1836375769135604e-06,1.4093706857515509e-05,-1.244512870975301e-05,G
3763.0,465.9492,455.608,97.543,-3.978,7.64,-0.702,5.0740821836995286e-05,2.191933960359407e-05,-6.362059428917948e-05,K
3764.0,316.2495,308.428,66.058,22.849,9.83,2.33,5.0633439265335805e-06,-6.719080912406712e-07,-1.0287250364977033e-05,F
3767.0,247.0156,114.936,24.627,217.255,7.86,0.896,-1.6349763553523e-05,-3.2820204663768064e-05,-3.2309881775595925e-05,G
3765.0,7.4352,7.239,1.551,0.684,5.74,6.384,-1.2329564608824248e-05,2.5223654737229703e-05,-4.195590478409214e-05,K
3768.0,289.7904,137.539,29.478,253.362,8.44,1.13,3.1357756306881974e-05,7.284629123146577e-06,-1.7357114344804675e-05,G
3769.0,133.9095,111.5,23.9,-70.203,9.09,3.456,6.888131760933474e-05,1.9339089810290856e-05,-7.821337443212183e-05,G
3771.0,280.5174,177.343,38.03,213.993,7.73,0.49,-1.2998404626588934e-06,7.737681306433664e-06,1.8541390706534809e-06,A
3773.0,72.6389,67.284,14.453,-23.245,9.56,5.254,-1.6960310175243973e-05,-1.4148932180083237e-05,-5.979675204694376e-06,G
3774.0,482.3798,237.936,51.122,-416.489,9.24,0.823,-2.509377296007968e-05,-3.133218902791544e-05,-2.7509369476838376e-05,G
3775.0,187.8693,164.563,35.372,-83.442,8.05,1.681,2.6626787006913417e-05,1.900160172793253e-06,2.213205936459568e-05,G
3776.0,563.4547,328.958,70.743,-451.955,8.3,-0.454,5.0919792789761065e-06,3.040563083816803e-05,-2.585567787328257e-05,K
3777.0,82.3137,80.472,17.308,0.549,8.16,3.583,-3.1547976862393034e-05,1.878172312882028e-05,-9.195016207526445e-06,G
3778.0,637.2131,602.433,129.582,-162.244,8.29,-0.731,-2.697552469201702e-05,6.982730693109673e-05,-4.535737557780062e-05,K
3779.0,625.1026,432.335,93.001,441.804,7.57,-1.41,3.36874467663131e-06,-3.319860039247286e-05,-2.7581980549103348e-05,K
3780.0,111.8025,41.771,8.99,-103.316,8.1,2.858,-1.54947937448819e-05,5.939278903927242e-05,-2.0248262250341014e-05,F
3781.0,66.4807,16.905,3.639,-64.192,5.09,0.977,-2.2320234537789417e-05,3.90432803642239e-05,8.134485475994366e-06,K
3782.0,285.6346,163.496,35.204,231.553,8.63,1.351,6.22000762697985e-06,-4.4045262821237785e-05,-9.256889022625472e-05,K
3783.0,561.9126,536.007,115.436,-122.951,9.7,0.952,-1.538536579090511e-05,6.0127081291191445e-05,-1.0621670373859375e-05,M
3784.0,131.9201,72.488,15.626,109.107,7.93,2.328,5.741388164726222e-06,-1.409472954867417e-05,-9.85772007833916e-06,A
3785.0,179.8307,90.814,19.578,-153.976,9.52,3.246,1.0492811287868017e-06,6.812248076960784e-05,1.6695433165150618e-05,F
3786.0,92.1006,89.243,19.247,12.157,4.44,-0.381,2.688655056121346e-05,4.325165448211639e-05,-1.7912435643957924e-05,K
3787.0,403.2258,242.123,52.222,318.183,6.82,-1.208,1.826935485833082e-05,1.1479708255976458e-05,-1.643464691969191e-05,A
3788.0,61.9195,53.195,11.474,-29.541,6.78,2.821,-1.3104764507089742e-05,2.347894362055301e-05,-1.447823873317227e-05,F
3790.0,448.1925,298.141,64.33,-328.406,9.1,0.843,-4.312790885191833e-05,-6.281982711194744e-05,-5.7538649968618935e-05,G
3791.0,568.5071,263.212,56.812,-500.692,9.44,0.666,-3.852477594678247e-06,-4.138831119103495e-06,-2.494343735975642e-06,A
3792.0,258.7805,241.182,52.071,-78.02,7.87,0.805,-1.6979741307258547e-05,6.2101897918567e-05,-2.1128799337948654e-05,K
3793.0,179.352,175.285,37.845,3.172,9.71,3.441,6.167850377888109e-06,9.606138053308408e-06,-3.589952774249814e-05,G
3794.0,197.4382,176.109,38.027,-80.756,8.36,1.883,-2.3869611643161744e-06,-3.628712769163089e-05,-1.0869161634255483e-05,G
3795.0,64.1026,59.355,12.819,20.537,7.6,3.566,5.653436725081324e-06,-3.303292442476968e-06,-1.4277791266074597e-05,G
3796.0,164.8294,32.21,6.961,161.502,7.11,1.025,1.0937681941885813e-05,2.1186070042833706e-05,-1.0216684675029385e-06,K
3797.0,265.9762,126.963,27.444,232.1,8.2,1.076,-1.1145288247094116e-05,5.620710608004154e-06,-6.637981503524846e-05,K
3798.0,369.9965,343.323,74.229,116.263,7.93,0.089,6.998275598721328e-06,-1.444653530725376e-05,-5.075616220437521e-06,B
3799.0,496.413,478.058,103.363,84.865,9.52,1.041,1.5913074428774497e-06,-7.970854890608509e-06,1.0256569630217186e-05,K
3800.0,572.2191,524.843,113.489,197.724,7.9,-0.888,9.164335472766597e-06,1.4617324730750249e-05,-2.0228831118326447e-05,K
3801.0,126.2626,77.716,16.815,98.08,4.9,-0.606,6.30898175778341e-06,2.0329054851875285e-05,3.364653911996664e-06,B
3802.0,127.0648,82.139,17.773,-95.303,8.15,2.63,1.3862578655657987e-05,-1.956408186519641e-05,-1.856184452970804e-05,F
3803.0,483.939,387.852,83.928,-276.991,9.2,0.776,-1.5728990020215409e-06,-5.360947053704107e-06,1.1158583232156717e-05,K
3804.0,144.0878,69.623,15.077,-125.246,7.95,2.157,2.5331037308889168e-05,-4.475296510303162e-06,-4.931416767066235e-06,F
3805.0,146.3785,120.081,26.023,79.562,7.95,2.123,8.952638402923646e-06,-1.6745545031925035e-05,-8.034261742445529e-06,A
3806.0,859.8657,762.412,165.271,361.639,8.95,-0.722,-2.759527553416595e-05,2.5372967646394294e-06,1.556433674367089e-05,K
3807.0,126.6813,84.91,18.415,-92.192,6.28,0.766,1.9421927794142443e-05,-2.6344524247122816e-06,-6.442954299568079e-08,G
3808.0,818.9637,780.219,169.22,182.551,8.14,-1.426,-3.0200069915277048e-05,8.395271721453074e-06,-1.2599555074710912e-05,K
3809.0,1160.6269,600.933,130.377,984.345,8.22,-2.103,-1.3877919023037912e-05,-2.768424966496951e-05,-2.7705726179301404e-05,K
3810.0,23.3915,21.867,4.746,6.816,5.07,3.225,1.018191317563489e-05,1.9236820694424696e-06,-2.0669611007709595e-05,F
3811.0,178.9883,141.032,30.627,-105.872,7.59,1.326,1.3962802389206825e-05,-3.432049259352463e-05,9.200129663319754e-06,K
3813.0,23.1116,14.473,3.144,-17.742,10.76,8.941,-9.004795652015387e-06,2.749505180061712e-05,-3.423151846272108e-05,M
3815.0,456.7126,428.162,93.024,-128.88,9.29,0.992,-3.1869101886212774e-05,2.6219755925766103e-05,-3.567658106990991e-05,K
3816.0,158.6586,121.692,26.44,-98.308,8.97,2.968,-3.148968346634932e-05,2.1940816117925965e-05,5.601586283337182e-05,F
3818.0,2643.9425,1069.354,232.363,2406.849,8.82,-3.291,9.40875865968672e-06,-3.263714294636764e-05,-1.0288273056135695e-06,B
3817.0,191.0511,140.617,30.555,125.673,7.62,1.214,7.865517701266366e-06,3.684142629962548e-05,-1.568501430039296e-05,K
3819.0,1704.331,871.945,189.515,1452.081,9.16,-1.998,-7.95142375859394e-06,-1.6136021101362725e-05,-2.5528416702510856e-05,B
3820.0,309.6791,222.887,48.458,-209.462,7.58,0.125,1.6162611071487924e-05,2.628009470412713e-05,-2.9641680542647812e-05,B
3823.0,359.2702,339.403,73.812,91.83,6.95,-0.827,1.2456378312498287e-05,3.750208478812087e-06,6.578972223670072e-06,K
3821.0,5.9531,3.098,0.674,5.038,3.46,4.586,1.1052223351655911e-05,3.4513781222511675e-05,-1.5064240767085369e-06,G
3824.0,142.2232,99.749,21.705,99.027,7.64,1.875,2.1836501619742484e-05,-9.999874149393125e-06,-3.943599376914996e-05,G
3825.0,623.3571,568.07,123.609,-224.926,7.04,-1.934,-2.773538422290259e-05,-6.289652894884706e-05,-9.989135892227176e-05,K
3826.0,322.8796,262.091,57.037,-179.74,8.36,0.815,1.5121511471970417e-05,6.136862835780662e-05,6.442954299568079e-06,K
3827.0,115.9764,87.902,19.131,-73.197,9.04,3.718,1.170981376667532e-06,1.4091661475198185e-05,-3.7185050528935776e-06,K
3828.0,410.5487,142.932,31.118,-383.605,8.13,0.063,-1.9599876055749563e-05,3.550067819062012e-05,-3.617565435533677e-05,K
3829.0,4.2626,4.147,0.904,0.4,12.37,14.222,5.344379456933789e-05,3.771991800491579e-05,-5.057412317813344e-05,G
3830.0,164.943,141.337,30.792,79.258,7.18,1.093,1.032918070248216e-07,3.0926180637926782e-06,-1.0068394457023452e-05,G
3831.0,198.9599,78.91,17.196,181.831,9.02,2.526,-5.655482107398648e-06,-2.4055741434038157e-05,-3.206443589751715e-05,G
3832.0,53.0765,30.647,6.682,-42.816,7.56,3.935,-2.338894679859079e-06,-1.865184135167026e-05,-8.848323904740161e-06,F
3833.0,428.2581,227.426,49.619,359.473,7.12,-1.039,-6.378524756572399e-06,-7.70904595399114e-06,-4.551384732507584e-05,M
3834.0,55.1144,49.14,10.722,-22.537,5.9,2.194,1.1950146188960796e-05,2.480435136217845e-05,-2.4185623211188177e-05,K
3835.0,523.9708,346.421,75.595,-385.776,8.91,0.313,1.588546176749063e-05,-3.5364660266518128e-06,1.4818794889006585e-06,G
3836.0,366.9415,172.885,37.729,321.455,9.05,1.227,-4.762672725887071e-05,2.7092111484104443e-05,-1.709837348166329e-05,K
3837.0,221.803,215.447,47.02,-23.839,9.42,2.69,-2.556727896654e-07,-8.876959257182687e-07,-4.061106591045214e-06,K
3838.0,360.815,178.551,38.977,-311.108,8.73,0.944,-1.4861747917670373e-05,7.392523040385375e-05,6.446022373044065e-06,K
3839.0,521.738,187.087,40.85,485.325,8.13,-0.457,7.968809508291187e-06,-1.4927200151824711e-05,-1.3962802389206825e-05,B
3840.0,158.5971,116.794,25.502,104.22,7.06,1.059,-2.299418801134741e-05,-1.215672980301044e-05,-4.423650606790751e-05,G
3841.0,415.8018,376.305,82.186,156.624,8.92,0.826,4.111218457819632e-07,-6.482839254755882e-06,-4.3999241719098015e-05,K
3842.0,169.7555,165.777,36.219,-4.817,8.76,2.611,8.538448483665699e-06,2.0283033749735508e-05,1.921636687125146e-05,F
3844.0,555.6249,378.419,82.688,398.347,9.05,0.326,-4.451774613653945e-06,9.009909107808696e-06,-1.729063941949167e-05,A
3845.0,131.8525,119.934,26.208,-48.104,8.85,3.25,1.7467564989940125e-05,2.753595944696358e-05,-2.1374245216027435e-06,F
3846.0,435.8189,162.895,35.617,402.659,9.18,0.983,1.1740494501435167e-06,7.895175744867551e-07,-3.636689760200649e-05,K
3847.0,449.4402,324.476,71.044,-302.761,8.85,0.587,-1.1542092416654816e-05,-4.808693828026843e-06,-1.3497477912015797e-05,G
3848.0,317.0029,303.902,66.573,60.846,9.97,2.465,-5.858997647972306e-06,1.2820456364981816e-05,2.128527108522388e-05,F
3849.0,100.1832,95.134,20.841,-23.491,5.59,0.586,-1.9233752620948707e-05,4.823727388059169e-05,-5.015891056771683e-05,K
3850.0,18.8492,16.922,3.709,-7.429,7.15,5.774,3.1222761073938644e-06,4.9241556598397375e-05,6.504315769087776e-06,G
3851.0,213.6752,88.193,19.336,-193.663,8.68,2.031,-1.986577575700158e-05,2.7215857114302496e-05,-6.329435580956642e-06,F
3852.0,950.7539,522.466,114.61,-786.019,9.39,-0.5,1.7498245724699976e-06,2.780390453053292e-05,-5.315948642722997e-06,M
3853.0,290.4734,216.391,47.47,187.874,9.09,1.774,-1.0980634970549598e-05,-1.4978334709757794e-05,-1.1686291870026104e-05,A
3854.0,180.6675,121.447,26.657,131.075,7.18,0.896,-5.195986969811991e-05,4.939905103683126e-05,-2.1743436724304274e-05,K
3857.0,67.7048,47.522,10.436,47.082,7.78,3.627,2.0187923471979985e-05,-1.8980125213600635e-05,-1.6169769909598556e-05,G
3858.0,211.972,190.062,41.751,-84.056,6.27,-0.361,-1.1758902942291076e-05,-1.4283927413026566e-05,-8.260276488509742e-06,A
3859.0,60.1002,46.127,10.134,37.171,8.02,4.126,-2.077392550589308e-05,2.256874848934419e-05,-8.298116061380222e-06,F
3861.0,204.4582,196.05,43.084,-38.877,7.62,1.067,-2.70000692798249e-05,3.1312757895900865e-05,1.1061427572083863e-05,K
3862.0,117.3709,113.532,24.951,16.243,8.17,2.822,-7.948355685117954e-06,3.4304129534986045e-05,2.8573990973005103e-06,F
3863.0,543.5509,530.851,116.679,5.58,9.39,0.714,-1.3683607702892208e-06,-1.9484311954820803e-05,-8.8340062285189e-06,G
3864.0,80.5891,46.082,10.129,-65.333,8.1,3.569,6.521701518785023e-06,3.215136464600338e-05,-1.4709366935029791e-05,F
3865.0,84.4595,55.447,12.196,62.532,6.66,2.027,2.541387529274076e-06,-2.0663474860757624e-05,-1.7561652576536994e-05,A
3866.0,212.3749,199.968,44.011,-56.383,9.32,2.684,-1.1974690776768673e-05,1.218945592008761e-05,-3.295622258787006e-05,F
3868.0,154.321,73.621,16.206,134.656,8.06,2.118,7.512689251528113e-06,2.1226977689180167e-05,-6.662832898680323e-06,F
3869.0,489.3076,474.879,104.55,54.603,7.51,-0.938,-5.620608338888287e-05,-6.341810143976447e-05,-7.906425347612829e-06,K
3870.0,71.0148,65.698,14.472,-22.748,9.79,5.533,-5.376901035779228e-05,4.759604652411086e-05,-8.408362168283943e-05,G
3871.0,123.0709,115.548,25.458,33.867,9.61,4.159,-8.342091781202671e-06,1.857923027940529e-05,-2.8386838490970032e-05,F
3872.0,860.9421,784.245,172.829,-310.341,8.78,-0.895,1.2009462276163168e-05,3.674529333071129e-05,-6.79874855366645e-05,K
3873.0,115.7238,47.613,10.493,104.952,8.11,2.793,-4.473251127985837e-06,2.2164785481672852e-05,-1.2993291170795629e-05,A
3874.0,426.9506,413.028,91.075,-58.308,7.84,-0.312,2.6413044554753143e-05,-4.987664780792622e-06,-1.360179241019928e-07,K
3875.0,462.086,389.059,85.804,234.081,8.69,0.366,-4.7082655562462734e-05,3.776900718053154e-05,-7.240448865092396e-05,K
3876.0,21.5391,7.038,1.553,20.297,7.75,6.084,-3.826808046595841e-05,3.1081629694043344e-05,-2.3422695606826623e-05,K
3877.0,423.5636,249.672,55.1,337.689,9.45,1.315,3.737936184908147e-06,9.567275789279268e-06,-1.3291916989124814e-05,B
3878.0,159.3179,68.801,15.19,-142.891,9.83,3.819,2.3248838109854157e-05,1.4363697323402171e-05,-4.966290535576596e-05,G
3879.0,26.782,15.152,3.346,-21.829,9.5,7.361,1.0054076780802188e-05,1.367951693825756e-05,-5.640141740018724e-06,K
3880.0,124.6027,83.191,18.369,-90.926,9.59,4.112,-1.305976609610863e-06,9.139790884958718e-06,6.514542680674391e-07,G
3881.0,172.8063,127.197,28.091,113.551,4.53,-1.658,4.19753359161067e-05,2.789696942597112e-05,2.0197127692407937e-05,B
3882.0,482.7446,150.096,33.161,457.618,9.53,1.111,1.1145288247094116e-05,2.27548782802206e-06,2.19878599112244e-07,A
3883.0,187.73,83.801,18.528,166.963,8.84,2.472,-1.0307704188150269e-05,3.54638613089083e-05,7.623139896663565e-06,A
3884.0,229.5023,193.18,42.721,116.31,7.6,0.796,-0.0001789627712365,0.0002332686944526,-0.0001109630134059,G
3885.0,88.4179,76.43,16.903,41.115,5.55,0.817,3.190796415024192e-06,3.9711097690829926e-05,6.729307823993327e-07,A
3886.0,2457.3645,1195.065,264.325,2130.867,9.93,-2.022,-4.761650034728409e-06,-1.9538514586229867e-05,-3.855954744617697e-05,F
3887.0,2787.8578,1165.969,257.891,2519.159,8.51,-3.716,-1.2026848025860414e-06,-3.5082397506727527e-05,-3.998517892135124e-05,B
3888.0,933.3632,493.361,109.17,784.757,8.96,-0.89,-1.0901887751332656e-06,4.108150384343648e-06,-4.954938663715451e-06,K
3889.0,199.4819,194.768,43.104,-0.78,6.64,0.14,-1.775800927900002e-05,1.9654078687158628e-05,-7.020774804211884e-06,K
3890.0,51.8394,45.129,9.989,23.472,9.06,5.487,-1.9250115679487298e-05,3.993915781921146e-05,-4.829147651200075e-06,G
3892.0,580.0736,182.746,40.454,549.047,7.54,-1.277,-2.1466287420306984e-06,-2.463663001215794e-05,-2.071665480100803e-05,B
3891.0,534.6809,282.046,62.437,449.928,8.98,0.34,1.7325410918886162e-05,5.656504798557309e-06,-2.141310748005658e-05,K
3894.0,384.0072,202.076,44.741,-323.458,7.19,-0.732,2.80094654534239e-05,-3.458946036825264e-05,-2.7514482932631684e-05,M
3893.0,342.4504,309.783,68.589,-128.85,7.6,-0.073,2.62596408809539e-05,5.1260348945595374e-05,-8.972069534938217e-06,K
3895.0,134.0495,125.7,27.85,-37.326,9.12,3.484,-1.1341644949557145e-05,1.794822983451108e-05,-2.480435136217845e-05,G
3896.0,145.0908,115.559,25.605,83.916,8.41,2.602,-1.615852030685328e-07,-8.764463229729912e-06,-5.604347549465568e-07,A
3897.0,110.2757,88.221,19.548,63.211,7.26,2.048,3.359540456203356e-06,-3.410368206788838e-05,-1.3789967583393014e-05,F
3898.0,298.9772,266.406,59.067,-122.174,8.11,0.732,-1.1412210639504794e-05,1.3864624037975313e-05,-5.821158075101827e-06,K
3899.0,239.2344,20.619,4.572,-238.3,8.72,1.826,9.517163922504848e-06,1.3325665797360646e-05,1.0789391723879878e-06,F
3900.0,292.244,222.545,49.355,182.879,8.0,0.671,1.0064303692388805e-05,-1.6605436343188396e-05,-3.043119811713457e-05,K
3901.0,191.55,61.579,13.662,180.867,6.9,0.489,3.397380029073835e-06,1.819060763911388e-05,-2.53116061768746e-06,B
3902.0,262.6957,72.458,16.082,251.993,8.84,1.743,1.5575586346416169e-06,1.986475306584292e-05,-7.304060255161147e-06,A
3903.0,108.5776,77.022,17.097,-74.595,6.49,1.311,1.2774435262842043e-05,1.0077598677451404e-05,-6.828508866383502e-06,A
3904.0,246.8744,238.85,53.03,32.943,7.64,0.678,-8.01585330158962e-06,7.53406349674414e-05,2.839195194676334e-05,G
3905.0,539.5354,73.602,16.343,534.242,7.38,-1.28,7.380762092060766e-06,-5.469352316522236e-06,-8.339023707726685e-06,G
3906.0,514.8771,349.537,77.635,-369.993,9.02,0.461,-4.008335727258275e-05,9.875821711847472e-05,-6.613948261296299e-05,K
3907.0,476.1338,236.679,52.604,409.779,9.41,1.021,-3.5160122034785806e-06,2.5365808808283665e-05,-1.6992013601162483e-05,B
3908.0,120.6273,89.38,19.867,-78.533,8.88,3.473,-3.932247505053852e-06,3.0134617681122704e-05,3.146820695201743e-06,G
3909.0,15.923,15.276,3.395,-2.941,5.17,4.16,8.681625245878323e-06,-1.610227229312689e-05,-1.8968875610855356e-05,F
3910.0,860.39,734.545,163.313,-417.184,9.43,-0.243,-3.3644493737649315e-05,-4.44257039322599e-05,-4.9030882219713085e-05,K
3911.0,57.4129,6.107,1.359,-57.071,7.94,4.145,-3.509876056526611e-06,3.898396427702153e-05,3.165638212521116e-05,F
3912.0,212.789,203.293,45.255,43.624,8.91,2.27,8.898435771514581e-06,4.591781033274718e-05,-4.815648127905742e-05,G
3914.0,199.5518,171.384,38.188,94.817,7.23,0.73,1.1021542616896062e-05,-4.005881268477487e-05,-2.711665607191232e-05,K
3915.0,88.1771,85.564,19.067,-9.514,9.47,4.743,-1.314158138880156e-05,7.058818915314095e-05,-1.0548036610435742e-05,G
3916.0,336.5271,323.567,72.133,-57.895,9.52,1.885,-1.1993099217624585e-05,7.40622710191144e-05,2.5248199325037574e-05,K
3917.0,2836.4756,1249.494,278.561,2531.158,8.07,-4.194,-7.981081802195126e-06,-3.766571537350672e-05,-5.733002097225197e-05,A
3918.0,433.5613,407.025,90.746,-118.622,7.82,-0.365,1.705951121763415e-05,1.2666030000023914e-05,-6.46852157853462e-06,K
3919.0,103.9678,71.75,16.007,73.519,6.13,1.046,-7.406329371027307e-06,3.220965804204709e-05,3.1079584311726023e-06,A
3920.0,95.5904,76.897,17.16,-54.129,9.59,4.688,2.829786436016647e-06,1.0983703044025584e-05,-1.058587618330622e-05,K
3922.0,269.5619,233.492,52.135,-124.206,9.59,2.437,-7.652797940264752e-06,0.0001695540125768,5.678390389352668e-05,G
3923.0,671.9017,415.917,92.927,519.452,9.87,0.733,-4.068265429155845e-06,-3.750208478812087e-06,-1.957533146794168e-05,G
3924.0,55.5489,23.707,5.3,-49.956,7.98,4.257,2.6682012329481144e-06,2.5061046843002506e-05,-8.575265365377514e-06,F
3925.0,757.3611,737.828,164.953,44.67,8.22,-1.177,2.017360579575872e-05,7.049307887538542e-05,-8.057476831747148e-05,M
3926.0,83.0752,51.426,11.499,64.223,7.83,3.233,6.383638212365707e-06,-1.3696902687954808e-05,-2.65899701252016e-06,F
3927.0,101.3848,39.922,8.93,-92.765,9.75,4.72,1.3913713213591068e-05,4.642097438280869e-05,-4.776990402108334e-06,F
3928.0,378.1507,279.318,62.49,247.133,8.12,0.232,7.302014872843823e-07,1.077711942997594e-05,-3.550783702873075e-06,B
3931.0,169.0654,158.996,35.582,45.136,8.56,2.42,9.555003495375328e-06,-7.163951566424508e-06,-8.817643169980315e-06,A
3932.0,3169.0597,1561.589,349.524,2735.363,7.59,-4.915,4.267690205094856e-06,-4.171045890601335e-05,-3.857591050471555e-05,B
3933.0,340.1064,247.688,55.439,226.383,8.76,1.102,-1.4418922645969898e-05,3.503433102227043e-05,-5.104353841995912e-05,K
3935.0,124.4947,120.959,27.108,-11.53,7.97,2.494,-8.811507023028345e-06,-2.1895817706944856e-06,-8.038352507080176e-07,F
3936.0,192.2789,174.968,39.221,69.419,7.67,1.25,-2.0312691793336694e-05,-1.379405834802766e-05,-1.5242189028692483e-05,G
3938.0,273.9584,262.918,58.957,49.509,8.63,1.442,8.498563528477895e-06,1.5971367824818208e-05,-3.6295309220900175e-06,A
3939.0,103.7344,68.845,15.447,-76.043,8.47,3.39,-2.1159480072708503e-06,1.3203965549479916e-05,7.659956778375384e-07,F
3940.0,2987.4205,1352.006,303.389,2646.643,9.59,-2.786,-1.3759286848633166e-05,-3.789786626652291e-05,-5.1931234345677386e-05,B
3941.0,366.2111,88.849,19.94,354.71,8.8,0.981,-4.6419951691650015e-06,-1.993327337347324e-05,-1.8186516874479237e-05,A
3942.0,570.7618,306.461,68.787,476.57,8.74,-0.042,4.439502319750005e-06,1.3599747027881956e-05,-4.817898048454798e-06,A
3943.0,217.2902,193.356,43.408,89.13,7.74,1.055,-3.78395728704792e-07,-3.927134049260543e-06,-1.7280412507905053e-05,K
3944.0,158.1144,147.539,33.135,46.201,8.5,2.505,8.156984681484921e-06,-1.4932313607618022e-05,-4.366788978369165e-05,F
3946.0,178.694,157.253,35.325,77.169,7.21,0.949,-4.268712896253518e-06,-1.4276768574915937e-05,-1.5515247568055133e-05,G
3947.0,94.7971,92.49,20.786,-0.133,8.53,3.646,4.48040996609647e-06,-2.0343372528096544e-05,-6.375661221328146e-05,G
3948.0,101.3171,93.74,21.068,-32.158,8.97,3.942,-6.491020784025175e-06,7.643593719836798e-06,-1.3912690522432404e-05,G
3949.0,75.0861,46.115,10.369,-58.342,5.24,0.862,2.0974372972990755e-05,2.819150447966566e-05,-7.367467106998166e-06,F
3951.0,196.0784,83.115,18.703,176.604,5.35,-1.112,5.900927985477431e-06,2.996485094878488e-05,-2.543432911591399e-06,G
3952.0,91.332,48.097,10.828,-76.883,9.26,4.457,7.250880314910743e-06,1.622294984984896e-05,6.821350028272872e-06,G
3953.0,793.7019,748.503,168.515,-203.248,9.12,-0.378,-5.796818025525681e-05,3.698358037067944e-05,-1.9747143582596837e-05,K
